Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
2016-08-08 00:00:00,36.1,28.1,4.1,71.1,0.0
2016-08-09 00:00:00,35.6,28.5,4.7,71.9,0.0
2016-08-10 00:00:00,36.2,28.1,4.4,73.8,0.0
2016-08-11 00:00:00,35.9,28.5,4.2,71.1,0.0
2016-08-12 00:00:00,35.5,27.5,3.7,71.3,6.7
2016-08-13 00:00:00,35.9,27.8,4.0,74.9,0.0
2016-08-14 00:00:00,34.9,28.7,4.0,71.5,0.0
2016-08-15 00:00:00,34.8,28.3,4.2,66.8,0.0
2016-08-16 00:00:00,34.7,27.8,5.0,61.4,0.0
2016-08-17 00:00:00,35.6,27.4,5.0,59.1,0.0
2016-08-18 00:00:00,36.7,27.3,4.1,61.7,0.0
2016-08-19 00:00:00,36.3,28.2,4.0,60.8,0.0
2016-08-20 00:00:00,36.5,28.2,3.6,62.1,0.0
2016-08-21 00:00:00,37.0,28.3,3.2,69.7,0.0
2016-08-22 00:00:00,35.7,29.1,3.4,64.4,9.8
2016-08-23 00:00:00,36.0,28.7,3.7,69.1,6.1
2016-08-24 00:00:00,35.7,27.1,3.2,67.0,6.4
2016-08-25 00:00:00,32.0,26.9,2.6,74.9,12.9
2016-08-26 00:00:00,33.9,26.2,2.6,74.0,0.0
2016-08-27 00:00:00,34.3,25.9,3.0,73.4,12.8
2016-08-28 00:00:00,34.3,25.9,2.6,76.4,0.0
2016-08-29 00:00:00,33.1,26.9,2.7,79.2,20.8
2016-08-30 00:00:00,31.3,26.4,1.9,80.9,25.6
2016-08-31 00:00:00,33.0,26.4,1.9,87.9,30.8
2016-09-01 00:00:00,33.7,26.4,2.2,78.5,3.2
2016-09-02 00:00:00,33.5,26.4,2.2,78.5,12.6
2016-09-03 00:00:00,30.7,26.2,2.4,79.4,3.2
2016-09-04 00:00:00,32.4,26.8,2.4,77.7,12.6
2016-09-05 00:00:00,33.7,26.5,2.9,75.7,0.0
2016-09-06 00:00:00,34.7,27.1,3.1,72.5,0.0
2016-09-07 00:00:00,34.9,26.8,2.7,64.5,0.0
2016-09-08 00:00:00,35.5,26.6,2.6,65.4,0.0
2016-09-09 00:00:00,34.2,27.8,3.1,71.5,0.0
2016-09-10 00:00:00,30.7,26.9,3.4,79.8,10.4
2016-09-11 00:00:00,32.3,25.9,3.2,84.6,0.0
2016-09-12 00:00:00,32.3,26.1,3.0,84.0,11.3
2016-09-13 00:00:00,31.4,25.6,3.1,81.2,11.3
2016-09-14 00:00:00,30.7,26.1,3.0,82.2,14.1
2016-09-15 00:00:00,31.0,25.9,2.2,75.5,4.7
2016-09-16 00:00:00,33.7,26.4,2.4,82.3,0.0
2016-09-17 00:00:00,33.1,27.2,2.6,88.8,14.8
2016-09-18 00:00:00,33.4,26.3,3.2,76.6,0.0
2016-09-19 00:00:00,32.7,27.4,3.3,77.7,7.4
2016-09-20 00:00:00,33.0,26.3,3.6,80.0,6.9
2016-09-21 00:00:00,29.2,25.6,3.1,82.7,28.9
2016-09-22 00:00:00,30.2,25.5,2.9,80.4,32.9
2016-09-23 00:00:00,30.1,25.8,3.7,78.1,0.0
2016-09-24 00:00:00,32.0,25.9,3.5,85.5,0.0
2016-09-25 00:00:00,32.2,27.2,3.2,80.2,7.8
2016-09-26 00:00:00,32.3,27.3,2.5,80.8,6.0
2016-09-27 00:00:00,31.5,27.1,2.8,83.6,8.3
2016-09-28 00:00:00,32.6,27.1,2.6,83.5,3.8
2016-09-29 00:00:00,32.0,26.7,2.8,85.6,4.1
2016-09-30 00:00:00,31.7,25.9,3.0,81.5,12.4
2016-10-01 00:00:00,30.8,25.5,2.7,76.9,0.0
2016-10-02 00:00:00,31.4,26.3,2.5,75.5,0.0
2016-10-03 00:00:00,33.3,25.9,2.2,76.4,0.0
2016-10-04 00:00:00,34.1,26.7,2.3,75.3,0.0
2016-10-05 00:00:00,34.4,26.6,2.7,77.3,0.0
2016-10-06 00:00:00,35.0,26.7,2.6,73.5,18.4
2016-10-07 00:00:00,33.4,26.6,2.5,77.6,0.0
2016-10-08 00:00:00,30.1,25.7,2.5,74.1,5.2
2016-10-09 00:00:00,30.4,25.1,2.8,72.7,6.1
2016-10-10 00:00:00,31.7,25.4,2.8,78.6,6.1
2016-10-11 00:00:00,34.9,26.0,2.2,81.2,0.0
2016-10-12 00:00:00,35.3,26.4,2.2,73.3,0.0
2016-10-13 00:00:00,34.8,26.0,1.9,65.9,0.0
2016-10-14 00:00:00,34.6,25.6,1.9,59.0,0.0
2016-10-15 00:00:00,34.1,24.5,1.8,61.7,0.0
2016-10-16 00:00:00,34.0,24.0,1.5,58.3,0.0
2016-10-17 00:00:00,33.9,23.8,1.4,64.3,0.0
2016-10-18 00:00:00,33.9,23.8,1.7,60.4,0.0
2016-10-19 00:00:00,34.5,24.5,1.9,64.3,0.0
2016-10-20 00:00:00,33.6,24.3,1.7,62.4,0.0
2016-10-21 00:00:00,34.1,23.9,1.7,61.3,18.3
2016-10-22 00:00:00,33.8,23.7,1.7,56.6,0.0
2016-10-23 00:00:00,34.8,23.2,1.5,55.7,0.0
2016-10-24 00:00:00,34.0,22.5,1.8,53.8,0.0
2016-10-25 00:00:00,34.9,22.9,1.8,58.8,0.0
2016-10-26 00:00:00,34.2,22.7,1.9,58.8,0.0
2016-10-27 00:00:00,33.0,23.6,2.1,62.7,0.0
2016-10-28 00:00:00,32.3,24.2,1.7,61.7,0.0
2016-10-29 00:00:00,32.1,25.9,1.5,74.7,0.0
2016-10-30 00:00:00,32.5,25.9,1.9,82.6,4.5
2016-10-31 00:00:00,32.8,24.9,1.9,77.3,0.0
2016-11-01 00:00:00,33.2,24.6,1.9,76.1,0.0
2016-11-02 00:00:00,33.5,24.7,1.7,70.4,0.0
2016-11-03 00:00:00,33.6,25.0,1.6,72.9,0.0
2016-11-04 00:00:00,33.0,24.7,1.9,69.3,0.0
2016-11-05 00:00:00,33.5,24.5,1.8,71.7,0.0
2016-11-06 00:00:00,32.5,24.9,1.9,67.3,0.0
2016-11-07 00:00:00,32.7,23.5,2.2,64.2,0.0
2016-11-08 00:00:00,33.0,21.0,1.7,56.3,0.0
2016-11-09 00:00:00,32.9,20.3,1.6,56.6,0.0
2016-11-10 00:00:00,32.4,19.8,1.6,56.7,0.0
2016-11-11 00:00:00,31.4,20.0,1.6,59.5,0.0
2016-11-12 00:00:00,31.1,21.0,1.5,67.9,0.0
2016-11-13 00:00:00,31.9,22.6,1.7,74.4,0.0
2016-11-14 00:00:00,32.0,23.7,1.6,75.4,0.0
2016-11-15 00:00:00,32.1,24.6,2.0,75.5,0.0
2016-11-16 00:00:00,31.1,25.0,2.0,75.8,0.0
2016-11-17 00:00:00,31.5,24.5,2.4,77.6,0.0
2016-11-18 00:00:00,31.2,21.6,2.1,66.9,0.0
2016-11-19 00:00:00,31.4,20.6,1.9,66.3,0.0
2016-11-20 00:00:00,30.8,20.0,1.5,66.4,0.0
2016-11-21 00:00:00,31.2,19.8,1.8,65.3,0.0
2016-11-22 00:00:00,31.8,19.6,1.7,63.3,0.0
2016-11-23 00:00:00,30.9,20.0,1.8,54.9,0.0
2016-11-24 00:00:00,31.1,19.5,1.6,63.8,0.0
2016-11-25 00:00:00,31.5,19.7,1.9,62.5,0.0
2016-11-26 00:00:00,32.6,19.5,1.6,62.4,0.0
2016-11-27 00:00:00,32.5,19.3,1.5,60.0,0.0
2016-11-28 00:00:00,32.3,19.4,1.8,60.9,0.0
2016-11-29 00:00:00,31.0,19.7,1.5,65.6,0.0
2016-11-30 00:00:00,31.1,20.3,1.6,65.2,4.2
2016-12-01 00:00:00,31.4,20.7,2.1,72.7,0.0
2016-12-02 00:00:00,31.5,23.1,2.3,78.1,4.1
2016-12-03 00:00:00,32.1,23.4,2.0,83.0,0.0
2016-12-04 00:00:00,31.5,24.5,1.8,80.0,0.0
2016-12-05 00:00:00,30.6,23.0,2.0,71.1,0.0
2016-12-06 00:00:00,30.2,21.0,1.8,66.6,0.0
2016-12-07 00:00:00,31.9,20.1,1.6,75.1,0.0
2016-12-08 00:00:00,31.4,19.7,1.7,67.2,0.0
2016-12-09 00:00:00,30.5,19.7,1.7,62.7,0.0
2016-12-10 00:00:00,30.5,19.7,1.8,57.1,0.0
2016-12-11 00:00:00,29.4,20.5,2.0,58.9,8.2
2016-12-12 00:00:00,28.8,23.0,4.2,74.7,6.4
2016-12-13 00:00:00,29.5,22.2,2.6,73.2,0.0
2016-12-14 00:00:00,29.7,24.2,2.2,72.7,0.0
2016-12-15 00:00:00,30.2,23.0,1.7,70.6,0.0
2016-12-16 00:00:00,30.0,22.2,1.9,68.9,0.0
2016-12-17 00:00:00,30.1,20.2,2.0,72.1,0.0
2016-12-18 00:00:00,29.7,19.6,2.0,61.9,0.0
2016-12-19 00:00:00,29.9,19.2,1.8,66.5,0.0
2016-12-20 00:00:00,30.0,18.8,1.7,65.5,0.0
2016-12-21 00:00:00,31.6,18.8,1.4,64.5,0.0
2016-12-22 00:00:00,30.6,17.7,1.6,60.8,0.0
2016-12-23 00:00:00,30.6,18.5,1.5,53.4,0.0
2016-12-24 00:00:00,29.4,18.8,1.4,65.7,0.0
2016-12-25 00:00:00,30.4,20.4,1.7,62.0,0.0
2016-12-26 00:00:00,31.2,19.9,1.7,68.3,0.0
2016-12-27 00:00:00,30.2,19.7,2.0,60.8,0.0
2016-12-28 00:00:00,29.5,19.3,1.6,68.6,0.0
2016-12-29 00:00:00,29.5,20.0,1.9,71.1,0.0
2016-12-30 00:00:00,30.1,20.5,1.6,66.6,0.0
2016-12-31 00:00:00,29.9,20.7,1.7,63.6,0.0
2017-01-01 00:00:00,30.0,19.9,1.9,71.0,0.0
2017-01-02 00:00:00,29.9,19.9,1.6,69.5,0.0
2017-01-03 00:00:00,30.0,20.1,1.8,66.2,0.0
2017-01-04 00:00:00,29.4,21.3,1.5,59.2,0.0
2017-01-05 00:00:00,29.5,21.0,1.6,66.7,0.0
2017-01-06 00:00:00,29.7,20.4,1.5,64.7,0.0
2017-01-07 00:00:00,29.6,20.2,1.7,62.6,0.0
2017-01-08 00:00:00,29.4,20.3,1.9,71.2,0.0
2017-01-09 00:00:00,30.0,19.9,1.9,67.5,0.0
2017-01-10 00:00:00,29.0,20.0,1.7,67.8,0.0
2017-01-11 00:00:00,29.3,20.5,1.9,69.3,0.0
2017-01-12 00:00:00,29.3,20.0,1.9,62.2,0.0
2017-01-13 00:00:00,28.9,19.7,2.0,65.8,0.0
2017-01-14 00:00:00,29.3,20.2,2.3,67.1,0.0
2017-01-15 00:00:00,29.1,20.0,1.9,68.9,0.0
2017-01-16 00:00:00,29.2,19.5,1.7,61.3,0.0
2017-01-17 00:00:00,29.5,18.6,1.6,63.4,0.0
2017-01-18 00:00:00,29.8,18.9,2.2,63.9,0.0
2017-01-19 00:00:00,29.6,19.8,1.9,70.7,0.0
2017-01-20 00:00:00,30.8,19.5,1.9,68.1,0.0
2017-01-21 00:00:00,30.5,21.0,1.8,58.8,0.0
2017-01-22 00:00:00,30.5,21.2,2.1,63.2,0.0
2017-01-23 00:00:00,30.3,20.6,2.3,62.8,0.0
2017-01-24 00:00:00,29.9,20.4,2.2,61.3,0.0
2017-01-25 00:00:00,30.3,20.1,2.3,60.9,0.0
2017-01-26 00:00:00,29.4,20.9,1.9,66.0,0.0
2017-01-27 00:00:00,30.8,22.0,1.9,72.4,0.0
2017-01-28 00:00:00,31.2,22.3,2.0,72.7,0.0
2017-01-29 00:00:00,30.6,21.5,1.9,66.7,0.0
2017-01-30 00:00:00,30.5,20.8,1.8,51.4,0.0
2017-01-31 00:00:00,31.1,20.4,1.6,58.2,0.0
2017-02-01 00:00:00,30.8,20.7,1.9,62.3,0.0
2017-02-02 00:00:00,30.6,21.7,1.9,62.6,0.0
2017-02-03 00:00:00,30.5,21.5,2.1,61.7,0.0
2017-02-04 00:00:00,30.3,20.5,1.9,61.8,0.0
2017-02-05 00:00:00,31.1,20.3,1.6,57.1,0.0
2017-02-06 00:00:00,32.3,20.5,1.4,52.4,0.0
2017-02-07 00:00:00,32.7,21.0,1.6,53.2,0.0
2017-02-08 00:00:00,33.7,20.8,1.8,48.4,0.0
2017-02-09 00:00:00,32.7,20.6,1.8,54.6,0.0
